_id,simulationSnapshot,droneId,status,remainingFuel,speed,position.x,position.y
ObjectID(545a37bffd19ec4943e364f4),ObjectID(545a37bffd19ec4943e364f3),1,1,79.17174800000026,120,29.94428,-99.11802
ObjectID(545a37bffd19ec4943e364f7),ObjectID(545a37bffd19ec4943e364f6),1,1,79.17174800000026,120,29.94428,-99.11802
ObjectID(545a37bffd19ec4943e364fa),ObjectID(545a37bffd19ec4943e364f9),1,1,219.1422499999987,90,122,-121.75
ObjectID(545a37bffd19ec4943e364fc),ObjectID(545a37bffd19ec4943e364fb),1,1,174.2424999999932,90,119.57344,-20.263
ObjectID(545a37bffd19ec4943e364ff),ObjectID(545a37bffd19ec4943e364fe),1,1,226.7493599999995,117,338,-252.5
ObjectID(545a37c0fd19ec4943e3650b),ObjectID(545a37c0fd19ec4943e3650a),1,1,219.1422499999987,90,122,-121.75
ObjectID(545a37c0fd19ec4943e3650e),ObjectID(545a37c0fd19ec4943e3650d),1,1,217.3834999999985,90,113.2184,-122.21215
ObjectID(545a37c0fd19ec4943e36512),ObjectID(545a37c0fd19ec4943e36511),1,1,172.1449999999934,90,109.26616,-22.19905
ObjectID(545a37c1fd19ec4943e36515),ObjectID(545a37c1fd19ec4943e36514),1,1,223.75,90,84.17552000000001,-15.97938
ObjectID(545a37c1fd19ec4943e36519),ObjectID(545a37c1fd19ec4943e36518),1,1,49.97074999999996,90,108.57696,-13.48128
ObjectID(545a37c2fd19ec4943e36525),ObjectID(545a37c2fd19ec4943e36524),1,1,214.3349999999982,90,97.99696,-123.01321
ObjectID(545a37c2fd19ec4943e3652a),ObjectID(545a37c2fd19ec4943e36529),1,1,226.5077499999997,90,52.24862,-314.30986
ObjectID(545a37c3fd19ec4943e36530),ObjectID(545a37c3fd19ec4943e3652f),1,1,212.8107499999981,90,90.38624,-123.41374
ObjectID(545a37c3fd19ec4943e36536),ObjectID(545a37c3fd19ec4943e36535),1,1,224.8824999999997,90,54.5,-322
ObjectID(545a37c3fd19ec4943e3653c),ObjectID(545a37c3fd19ec4943e3653b),1,1,72.17702400000042,120,56.5,-122.0999984741211
ObjectID(545a37c4fd19ec4943e3653f),ObjectID(545a37c4fd19ec4943e3653e),1,1,213.6293559999991,117,320,-190
ObjectID(545a37c4fd19ec4943e3654a),ObjectID(545a37c4fd19ec4943e36549),1,2,213.6293559999991,0,320,-190
ObjectID(545a37c4fd19ec4943e36554),ObjectID(545a37c4fd19ec4943e36553),1,1,213.6293559999991,117,320,-190
ObjectID(545a37c4fd19ec4943e3655e),ObjectID(545a37c4fd19ec4943e3655d),1,1,221.1887499999996,90,71.49056,-316.93264
ObjectID(545a37c5fd19ec4943e36563),ObjectID(545a37c5fd19ec4943e36562),1,1,204.75,90,178.5,-23
ObjectID(545a37c6fd19ec4943e36567),ObjectID(545a37c6fd19ec4943e36566),1,3,156.666499999993,90,33.2043,-36.48661
ObjectID(545a37c6fd19ec4943e3656a),ObjectID(545a37c6fd19ec4943e36569),1,1,216.1652499999995,90,70.5,-292
ObjectID(545a37c6fd19ec4943e3656f),ObjectID(545a37c6fd19ec4943e3656e),1,1,204.8377499999972,90,50.75,-125.5
ObjectID(545a37c7fd19ec4943e36575),ObjectID(545a37c7fd19ec4943e36574),1,1,72.09569000000042,120,56.5,-122.0999984741211
ObjectID(545a37c7fd19ec4943e36577),ObjectID(545a37c7fd19ec4943e36576),1,3,213.6534999999995,90,70.47648,-280.18
ObjectID(545a37c7fd19ec4943e3657b),ObjectID(545a37c7fd19ec4943e3657a),1,1,193.5,90,127,-4
ObjectID(545a37c7fd19ec4943e3657e),ObjectID(545a37c7fd19ec4943e3657d),1,1,193.5,90,127,-4
ObjectID(545a37c7fd19ec4943e36580),ObjectID(545a37c7fd19ec4943e3657f),1,1,193.5,90,127,-4
ObjectID(545a37c7fd19ec4943e36582),ObjectID(545a37c7fd19ec4943e36581),1,1,193.25,90,127,-4
ObjectID(545a37c7fd19ec4943e36584),ObjectID(545a37c7fd19ec4943e36583),1,1,72.09569000000042,120,56.5,-122.0999984741211
ObjectID(545a37c8fd19ec4943e36587),ObjectID(545a37c8fd19ec4943e36586),1,1,200.3822499999967,90,45.75,-104.5
ObjectID(545a37c9fd19ec4943e3658c),ObjectID(545a37c9fd19ec4943e3658b),1,1,69.89967200000046,120,62.52007,-112.9173
ObjectID(545a37cafd19ec4943e3658f),ObjectID(545a37cafd19ec4943e3658e),1,1,68.06768000000052,120,67.54225,-105.25677
ObjectID(545a37cafd19ec4943e36593),ObjectID(545a37cafd19ec4943e36592),1,1,130,90,300,-25
ObjectID(545a37cafd19ec4943e36594),ObjectID(545a37cafd19ec4943e36592),2,1,220,90,66,-438
ObjectID(545a37cafd19ec4943e36595),ObjectID(545a37cafd19ec4943e36592),3,1,220,90,687,-442
ObjectID(545a37ccfd19ec4943e36598),ObjectID(545a37ccfd19ec4943e36597),1,1,60.86098800000039,120,87.29832,-75.12191
ObjectID(545a37ccfd19ec4943e3659d),ObjectID(545a37ccfd19ec4943e3659c),1,1,191.3539999999957,90,87,-88
ObjectID(545a37cdfd19ec4943e365a1),ObjectID(545a37cdfd19ec4943e365a0),1,3,56.90465400000031,120,98.14400999999999,-58.57841
ObjectID(545a37cffd19ec4943e365a4),ObjectID(545a37cffd19ec4943e365a3),1,1,213.9615079999992,117,165,-281
ObjectID(545a37d1fd19ec4943e365af),ObjectID(545a37d1fd19ec4943e365ae),1,1,130,90,300,-25
ObjectID(545a37d1fd19ec4943e365bb),ObjectID(545a37d1fd19ec4943e365ae),2,1,220,90,66,-438
ObjectID(545a37d1fd19ec4943e365c5),ObjectID(545a37d1fd19ec4943e365ae),3,1,220,90,687,-442
ObjectID(545a37d1fd19ec4943e365ce),ObjectID(545a37d1fd19ec4943e365cd),1,1,130,90,300,-25
ObjectID(545a37d1fd19ec4943e365da),ObjectID(545a37d1fd19ec4943e365cd),2,1,220,90,66,-438
ObjectID(545a37d1fd19ec4943e365e4),ObjectID(545a37d1fd19ec4943e365cd),3,1,220,90,687,-442
ObjectID(545a37d1fd19ec4943e365ed),ObjectID(545a37d1fd19ec4943e365ec),1,1,129.99975,90,300,-25
ObjectID(545a37d1fd19ec4943e365f8),ObjectID(545a37d1fd19ec4943e365ec),2,1,220,90,66,-438
ObjectID(545a37d1fd19ec4943e36602),ObjectID(545a37d1fd19ec4943e365ec),3,1,220,90,687,-442
ObjectID(545a37d1fd19ec4943e3660b),ObjectID(545a37d1fd19ec4943e3660a),1,1,129.99975,90,300,-25
ObjectID(545a37d1fd19ec4943e36616),ObjectID(545a37d1fd19ec4943e3660a),2,1,219.99975,90,66,-438
ObjectID(545a37d1fd19ec4943e3661f),ObjectID(545a37d1fd19ec4943e3660a),3,1,220,90,687,-442
ObjectID(545a37d4fd19ec4943e36628),ObjectID(545a37d4fd19ec4943e36627),1,1,130,90,300,-25
ObjectID(545a37d4fd19ec4943e36629),ObjectID(545a37d4fd19ec4943e36627),2,1,220,90,66,-438
ObjectID(545a37d4fd19ec4943e3662a),ObjectID(545a37d4fd19ec4943e36627),3,1,220,90,687,-442
ObjectID(545a37d4fd19ec4943e3662c),ObjectID(545a37d4fd19ec4943e3662b),1,1,193.25,90,127,-4
ObjectID(545a37d5fd19ec4943e3662e),ObjectID(545a37d5fd19ec4943e3662d),1,1,130,90,300,-25
ObjectID(545a37d5fd19ec4943e3662f),ObjectID(545a37d5fd19ec4943e3662d),2,1,220,90,66,-438
ObjectID(545a37d5fd19ec4943e36630),ObjectID(545a37d5fd19ec4943e3662d),3,1,220,90,687,-442
ObjectID(545a37d5fd19ec4943e36632),ObjectID(545a37d5fd19ec4943e36631),1,1,130,90,300,-25
ObjectID(545a37d5fd19ec4943e36633),ObjectID(545a37d5fd19ec4943e36631),2,1,220,90,66,-438
ObjectID(545a37d5fd19ec4943e36634),ObjectID(545a37d5fd19ec4943e36631),3,1,220,90,687,-442
ObjectID(545a37d6fd19ec4943e36636),ObjectID(545a37d6fd19ec4943e36635),1,1,193.25,90,127,-4
ObjectID(545a37d6fd19ec4943e36639),ObjectID(545a37d6fd19ec4943e36638),1,1,130,90,300,-25
ObjectID(545a37d6fd19ec4943e3663a),ObjectID(545a37d6fd19ec4943e36638),2,1,220,90,66,-438
ObjectID(545a37d6fd19ec4943e3663b),ObjectID(545a37d6fd19ec4943e36638),3,1,220,90,687,-442
ObjectID(545a37d7fd19ec4943e3663e),ObjectID(545a37d7fd19ec4943e3663d),1,1,187.75,90,152.75,-13.75
ObjectID(545a37d8fd19ec4943e36644),ObjectID(545a37d8fd19ec4943e36643),1,1,130,90,300,-25
ObjectID(545a37d8fd19ec4943e36645),ObjectID(545a37d8fd19ec4943e36643),2,1,220,90,66,-438
ObjectID(545a37d8fd19ec4943e36646),ObjectID(545a37d8fd19ec4943e36643),3,1,220,90,687,-442
ObjectID(545a37d8fd19ec4943e36649),ObjectID(545a37d8fd19ec4943e36648),1,1,130,90,300,-25
ObjectID(545a37d8fd19ec4943e36655),ObjectID(545a37d8fd19ec4943e36648),2,1,220,90,66,-438
ObjectID(545a37d8fd19ec4943e3665f),ObjectID(545a37d8fd19ec4943e36648),3,1,220,90,687,-442
ObjectID(545a37d8fd19ec4943e36668),ObjectID(545a37d8fd19ec4943e36667),1,1,130,90,300,-25
ObjectID(545a37d8fd19ec4943e36674),ObjectID(545a37d8fd19ec4943e36667),2,1,220,90,66,-438
ObjectID(545a37d8fd19ec4943e3667e),ObjectID(545a37d8fd19ec4943e36667),3,1,220,90,687,-442
ObjectID(545a37d8fd19ec4943e36687),ObjectID(545a37d8fd19ec4943e36686),1,1,129.99975,90,300,-25
ObjectID(545a37d8fd19ec4943e36692),ObjectID(545a37d8fd19ec4943e36686),2,1,220,90,66,-438
ObjectID(545a37d8fd19ec4943e3669c),ObjectID(545a37d8fd19ec4943e36686),3,1,220,90,687,-442
ObjectID(545a37d8fd19ec4943e366a5),ObjectID(545a37d8fd19ec4943e366a4),1,1,129.99975,90,300,-25
ObjectID(545a37d8fd19ec4943e366b0),ObjectID(545a37d8fd19ec4943e366a4),2,1,219.99975,90,66,-438
ObjectID(545a37d8fd19ec4943e366b9),ObjectID(545a37d8fd19ec4943e366a4),3,1,220,90,687,-442
ObjectID(545a37dafd19ec4943e366c6),ObjectID(545a37dafd19ec4943e366c5),1,1,130,90,300,-25
ObjectID(545a37dafd19ec4943e366c7),ObjectID(545a37dafd19ec4943e366c5),2,1,220,90,66,-438
ObjectID(545a37dafd19ec4943e366c8),ObjectID(545a37dafd19ec4943e366c5),3,1,220,90,687,-442
ObjectID(545a37dafd19ec4943e366ca),ObjectID(545a37dafd19ec4943e366c9),1,1,187.5,90,152.75,-13.75
ObjectID(545a37dbfd19ec4943e366cd),ObjectID(545a37dbfd19ec4943e366cc),1,1,54.8,90,127,-4
ObjectID(545a37dbfd19ec4943e366db),ObjectID(545a37dbfd19ec4943e366da),1,1,54.8,90,127,-4
ObjectID(545a37dbfd19ec4943e366e9),ObjectID(545a37dbfd19ec4943e366e8),1,1,129.956250000001,90,299.81034,-25.10614
ObjectID(545a37dbfd19ec4943e366f4),ObjectID(545a37dbfd19ec4943e366e8),2,1,219.956250000001,90,66.14964000000001,-437.84166
ObjectID(545a37dbfd19ec4943e366fd),ObjectID(545a37dbfd19ec4943e366e8),3,1,219.956250000001,90,686.79642,-441.9217
ObjectID(545a37dbfd19ec4943e36705),ObjectID(545a37dbfd19ec4943e36704),1,1,178.0890919999983,117,335,-335
ObjectID(545a37dcfd19ec4943e3670e),ObjectID(545a37dcfd19ec4943e3670d),1,1,187.5,90,152.75,-13.75
ObjectID(545a37ddfd19ec4943e36711),ObjectID(545a37ddfd19ec4943e36710),1,1,182.5,90,175.5,-23.5
ObjectID(545a37defd19ec4943e36714),ObjectID(545a37defd19ec4943e36713),1,1,53.79974999999522,90,127,-9
ObjectID(545a37defd19ec4943e36721),ObjectID(545a37defd19ec4943e36720),1,1,182.25,90,175.5,-23.5
ObjectID(545a37defd19ec4943e36723),ObjectID(545a37defd19ec4943e36722),1,1,129.9727500000006,90,299.88228,-25.06588
ObjectID(545a37defd19ec4943e3672e),ObjectID(545a37defd19ec4943e36722),2,1,219.9727500000006,90,66.09287999999999,-437.90172
ObjectID(545a37defd19ec4943e36737),ObjectID(545a37defd19ec4943e36722),3,1,219.9727500000006,90,686.87364,-441.9514
ObjectID(545a37defd19ec4943e3673f),ObjectID(545a37defd19ec4943e3673e),1,1,182.25,90,175.5,-23.5
ObjectID(545a37dffd19ec4943e36743),ObjectID(545a37dffd19ec4943e36742),1,1,54.8,90,127,-4
ObjectID(545a37dffd19ec4943e36751),ObjectID(545a37dffd19ec4943e36750),1,1,54.8,90,127,-4
ObjectID(545a37e0fd19ec4943e3675f),ObjectID(545a37e0fd19ec4943e3675e),1,1,174.5,90,185.63452,-60.90119
ObjectID(545a37e2fd19ec4943e36763),ObjectID(545a37e2fd19ec4943e36762),1,1,166.25,90,196.5,-101
ObjectID(545a37e2fd19ec4943e36767),ObjectID(545a37e2fd19ec4943e36766),1,1,54.78474999999992,90,127,-4.075
ObjectID(545a37e2fd19ec4943e36774),ObjectID(545a37e2fd19ec4943e36773),1,1,129.9222500000018,90,299.6621,-25.1891
ObjectID(545a37e2fd19ec4943e3677f),ObjectID(545a37e2fd19ec4943e36773),2,1,219.9222500000018,90,66.2666,-437.7179
ObjectID(545a37e2fd19ec4943e36788),ObjectID(545a37e2fd19ec4943e36773),3,1,219.9222500000018,90,686.6373,-441.8605
ObjectID(545a37e3fd19ec4943e36790),ObjectID(545a37e3fd19ec4943e3678f),1,1,160,90,169.32792,-113.71519
ObjectID(545a37e3fd19ec4943e36793),ObjectID(545a37e3fd19ec4943e36792),1,1,157.5,90,158.00621,-119.01312
ObjectID(545a37e4fd19ec4943e36797),ObjectID(545a37e4fd19ec4943e36796),1,1,154.25,90,143.70244,-111.30189
ObjectID(545a37e4fd19ec4943e3679c),ObjectID(545a37e4fd19ec4943e3679b),1,1,53.83849999999999,90,127,-8.80625
ObjectID(545a37e4fd19ec4943e367a9),ObjectID(545a37e4fd19ec4943e367a8),1,1,53.79449999999999,90,127,-9
ObjectID(545a37e5fd19ec4943e367b6),ObjectID(545a37e5fd19ec4943e367b5),1,1,151,90,129.39867,-103.59063
ObjectID(545a37e5fd19ec4943e367bb),ObjectID(545a37e5fd19ec4943e367ba),1,1,148.5275639999976,117,188.02274,-335
ObjectID(545a37e5fd19ec4943e367c3),ObjectID(545a37e5fd19ec4943e367c2),1,1,129.9072500000022,90,299.5967,-25.2257
ObjectID(545a37e5fd19ec4943e367ce),ObjectID(545a37e5fd19ec4943e367c2),2,1,219.9072500000022,90,66.3182,-437.6633
ObjectID(545a37e5fd19ec4943e367d7),ObjectID(545a37e5fd19ec4943e367c2),3,1,219.9072500000022,90,686.5671,-441.8335
ObjectID(545a37e6fd19ec4943e367df),ObjectID(545a37e6fd19ec4943e367de),1,1,147.75,90,115.0949,-95.87936999999999
ObjectID(545a37e6fd19ec4943e367e5),ObjectID(545a37e6fd19ec4943e367e4),1,1,147.25,90,113,-94.75
ObjectID(545a37e6fd19ec4943e367ec),ObjectID(545a37e6fd19ec4943e367eb),1,1,54.8,90,127,-4
ObjectID(545a37e6fd19ec4943e367fa),ObjectID(545a37e6fd19ec4943e367f9),1,1,54.8,90,127,-4
ObjectID(545a37e6fd19ec4943e36809),ObjectID(545a37e6fd19ec4943e36808),1,1,130,90,300,-25
ObjectID(545a37e6fd19ec4943e36815),ObjectID(545a37e6fd19ec4943e36808),2,1,220,90,66,-438
ObjectID(545a37e6fd19ec4943e3681f),ObjectID(545a37e6fd19ec4943e36808),3,1,220,90,687,-442
ObjectID(545a37e6fd19ec4943e36828),ObjectID(545a37e6fd19ec4943e36827),1,1,130,90,300,-25
ObjectID(545a37e6fd19ec4943e36834),ObjectID(545a37e6fd19ec4943e36827),2,1,220,90,66,-438
ObjectID(545a37e6fd19ec4943e3683e),ObjectID(545a37e6fd19ec4943e36827),3,1,220,90,687,-442
ObjectID(545a37e6fd19ec4943e36847),ObjectID(545a37e6fd19ec4943e36846),1,1,129.99975,90,300,-25
ObjectID(545a37e6fd19ec4943e36852),ObjectID(545a37e6fd19ec4943e36846),2,1,220,90,66,-438
ObjectID(545a37e6fd19ec4943e3685c),ObjectID(545a37e6fd19ec4943e36846),3,1,220,90,687,-442
ObjectID(545a37e6fd19ec4943e36865),ObjectID(545a37e6fd19ec4943e36864),1,1,129.99975,90,300,-25
ObjectID(545a37e6fd19ec4943e36870),ObjectID(545a37e6fd19ec4943e36864),2,1,219.99975,90,66,-438
ObjectID(545a37e6fd19ec4943e36879),ObjectID(545a37e6fd19ec4943e36864),3,1,220,90,687,-442
ObjectID(545a37e6fd19ec4943e36882),ObjectID(545a37e6fd19ec4943e36881),1,1,143.8774359999975,117,165,-335
ObjectID(545a37e7fd19ec4943e3688a),ObjectID(545a37e7fd19ec4943e36889),1,1,141,90,82.75,-95
ObjectID(545a37e8fd19ec4943e36890),ObjectID(545a37e8fd19ec4943e3688f),1,1,129.9275000000017,90,299.68499,-25.17629
ObjectID(545a37e8fd19ec4943e3689b),ObjectID(545a37e8fd19ec4943e3688f),2,1,219.9275000000017,90,66.24854000000001,-437.73701
ObjectID(545a37e8fd19ec4943e368a4),ObjectID(545a37e8fd19ec4943e3688f),3,1,219.9275000000017,90,686.66187,-441.86995
ObjectID(545a37e8fd19ec4943e368ac),ObjectID(545a37e8fd19ec4943e368ab),1,1,134.75,90,52.75,-96.25
ObjectID(545a37e9fd19ec4943e368b0),ObjectID(545a37e9fd19ec4943e368af),1,1,136.5700919999973,117,140,-360
ObjectID(545a37eafd19ec4943e368b7),ObjectID(545a37eafd19ec4943e368b6),1,3,134.0789519999973,117,129.6932,-354.62246
ObjectID(545a37ebfd19ec4943e368bd),ObjectID(545a37ebfd19ec4943e368bc),1,1,124,90,104.02864,-107.50936
ObjectID(545a37ebfd19ec4943e368c1),ObjectID(545a37ebfd19ec4943e368c0),1,1,54.8,90,127,-4
ObjectID(545a37ecfd19ec4943e368cf),ObjectID(545a37ecfd19ec4943e368ce),1,1,54.8,90,127,-4
ObjectID(545a37ecfd19ec4943e368dd),ObjectID(545a37ecfd19ec4943e368dc),1,1,118.75,90,129.66796,-113.13895
ObjectID(545a37edfd19ec4943e368e1),ObjectID(545a37edfd19ec4943e368e0),1,1,125.2472500000013,90,279.289,-36.6489
ObjectID(545a37edfd19ec4943e368ec),ObjectID(545a37edfd19ec4943e368e0),2,1,215.2472500000005,90,82.35451,-420.76042
ObjectID(545a37edfd19ec4943e368f5),ObjectID(545a37edfd19ec4943e368e0),3,1,215.2472500000005,90,664.79696,-433.52998
ObjectID(545a37edfd19ec4943e368fd),ObjectID(545a37edfd19ec4943e368fc),1,1,124.9547500000013,90,278.01436,-37.3659
ObjectID(545a37edfd19ec4943e36908),ObjectID(545a37edfd19ec4943e368fc),2,1,214.9547500000004,90,83.36109999999999,-419.69944
ObjectID(545a37edfd19ec4943e36911),ObjectID(545a37edfd19ec4943e368fc),3,1,214.9547500000004,90,663.43048,-433.00876
ObjectID(545a37eefd19ec4943e36919),ObjectID(545a37eefd19ec4943e36918),1,1,111.25,90,123.75,-76.25
ObjectID(545a37eefd19ec4943e3691d),ObjectID(545a37eefd19ec4943e3691c),1,1,49.98850000000026,90,108.61664,-13.472
ObjectID(545a37effd19ec4943e36929),ObjectID(545a37effd19ec4943e36928),3,1,279.280838,107,755,-147
ObjectID(545a37effd19ec4943e3692b),ObjectID(545a37effd19ec4943e3692a),1,1,103.25,90,147.67487,-106.73204
ObjectID(545a37f0fd19ec4943e3692e),ObjectID(545a37f0fd19ec4943e3692d),1,1,101.25,90,153.84903,-114.59839
ObjectID(545a37f2fd19ec4943e36933),ObjectID(545a37f2fd19ec4943e36932),1,1,129.9497500000012,90,299.782,-25.122
ObjectID(545a37f2fd19ec4943e3693e),ObjectID(545a37f2fd19ec4943e36932),2,1,219.9497500000012,90,66.172,-437.818
ObjectID(545a37f2fd19ec4943e36947),ObjectID(545a37f2fd19ec4943e36932),3,1,219.9497500000012,90,686.766,-441.91
ObjectID(545a37f2fd19ec4943e3694f),ObjectID(545a37f2fd19ec4943e3694e),1,1,121.1522500000015,90,261.44404,-46.6869
ObjectID(545a37f2fd19ec4943e3695a),ObjectID(545a37f2fd19ec4943e3694e),2,1,211.1522499999995,90,96.44674000000001,-405.9067
ObjectID(545a37f2fd19ec4943e36963),ObjectID(545a37f2fd19ec4943e3694e),3,1,211.1522499999995,90,645.66623,-426.2329
ObjectID(545a37f2fd19ec4943e3696b),ObjectID(545a37f2fd19ec4943e3696a),1,1,92.75,90,111.83285,-108.20371
ObjectID(545a37f2fd19ec4943e36970),ObjectID(545a37f2fd19ec4943e3696f),1,1,129.8507500000035,90,299.35036,-25.36356
ObjectID(545a37f2fd19ec4943e3697b),ObjectID(545a37f2fd19ec4943e3696f),2,1,219.8507500000035,90,66.51255999999999,-437.45764
ObjectID(545a37f2fd19ec4943e36984),ObjectID(545a37f2fd19ec4943e3696f),3,1,219.8507500000035,90,686.30268,-441.7318
ObjectID(545a37f3fd19ec4943e3698c),ObjectID(545a37f3fd19ec4943e3698b),1,1,88.25,90,89.58899,-104.81836
ObjectID(545a37f3fd19ec4943e36992),ObjectID(545a37f3fd19ec4943e36991),1,1,119.9822500000015,90,256.34548,-49.5549
ObjectID(545a37f3fd19ec4943e3699d),ObjectID(545a37f3fd19ec4943e36991),2,1,209.9822499999992,90,100.47309,-401.66278
ObjectID(545a37f3fd19ec4943e369a6),ObjectID(545a37f3fd19ec4943e36991),3,1,209.9822499999992,90,640.2003,-424.14802
ObjectID(545a37f3fd19ec4943e369ae),ObjectID(545a37f3fd19ec4943e369ad),1,1,129.8452500000037,90,299.32638,-25.37698
ObjectID(545a37f3fd19ec4943e369b9),ObjectID(545a37f3fd19ec4943e369ad),2,1,219.8452500000037,90,66.53148,-437.43762
ObjectID(545a37f3fd19ec4943e369c2),ObjectID(545a37f3fd19ec4943e369ad),3,1,219.8452500000037,90,686.27694,-441.7219
ObjectID(545a37f3fd19ec4943e369ca),ObjectID(545a37f3fd19ec4943e369c9),1,1,86,90,78.46706,-103.12568
ObjectID(545a37f4fd19ec4943e369d1),ObjectID(545a37f4fd19ec4943e369d0),1,1,84.25,90,69.81667,-101.80916
ObjectID(545a37f4fd19ec4943e369d9),ObjectID(545a37f4fd19ec4943e369d8),1,1,119.4460000000015,90,254.00864,-50.8694
ObjectID(545a37f4fd19ec4943e369e4),ObjectID(545a37f4fd19ec4943e369d8),2,1,209.445999999999,90,102.3185,-399.71765
ObjectID(545a37f4fd19ec4943e369ed),ObjectID(545a37f4fd19ec4943e369d8),3,1,209.445999999999,90,637.6950900000001,-423.19245
ObjectID(545a37f4fd19ec4943e369f5),ObjectID(545a37f4fd19ec4943e369f4),1,1,83.25,90,64.5,-101
ObjectID(545a37f5fd19ec4943e369fd),ObjectID(545a37f5fd19ec4943e369fc),1,1,77,90,45.5,-77.5
ObjectID(545a37f6fd19ec4943e36a04),ObjectID(545a37f6fd19ec4943e36a03),1,1,129.9305000000016,90,299.69807,-25.16897
ObjectID(545a37f6fd19ec4943e36a0f),ObjectID(545a37f6fd19ec4943e36a03),2,1,219.9305000000016,90,66.23822,-437.74793
ObjectID(545a37f6fd19ec4943e36a18),ObjectID(545a37f6fd19ec4943e36a03),3,1,219.9305000000016,90,686.67591,-441.87535
ObjectID(545a37f6fd19ec4943e36a20),ObjectID(545a37f6fd19ec4943e36a1f),1,1,129.832000000004,90,299.26861,-25.40931
ObjectID(545a37f6fd19ec4943e36a2b),ObjectID(545a37f6fd19ec4943e36a1f),2,1,219.832000000004,90,66.57706,-437.38939
ObjectID(545a37f6fd19ec4943e36a34),ObjectID(545a37f6fd19ec4943e36a1f),3,1,219.832000000004,90,686.21493,-441.69805
ObjectID(545a37f6fd19ec4943e36a3c),ObjectID(545a37f6fd19ec4943e36a3b),1,1,73,90,63.5,-74.75
ObjectID(545a37f7fd19ec4943e36a42),ObjectID(545a37f7fd19ec4943e36a41),1,1,71.5,90,69.7478,-74.91586
ObjectID(545a37f7fd19ec4943e36a47),ObjectID(545a37f7fd19ec4943e36a46),1,1,116.6672500000016,90,241.89956,-57.68098
ObjectID(545a37f7fd19ec4943e36a52),ObjectID(545a37f7fd19ec4943e36a46),2,1,206.6672499999983,90,111.88109,-389.63834
ObjectID(545a37f7fd19ec4943e36a5b),ObjectID(545a37f7fd19ec4943e36a46),3,1,206.6672499999983,90,624.71352,-418.24086
ObjectID(545a37f7fd19ec4943e36a63),ObjectID(545a37f7fd19ec4943e36a62),1,1,46.4465000000005,90,91.40895999999999,-17.658
ObjectID(545a37f7fd19ec4943e36a6f),ObjectID(545a37f7fd19ec4943e36a6e),1,1,67.75,90,88.49120000000001,-75.41348000000001
ObjectID(545a37f8fd19ec4943e36a75),ObjectID(545a37f8fd19ec4943e36a74),1,1,45.66400000000048,90,87.60735,-18.58269
ObjectID(545a37f8fd19ec4943e36a81),ObjectID(545a37f8fd19ec4943e36a80),1,1,64.25,90,105.8162,-77.88182
ObjectID(545a37f8fd19ec4943e36a88),ObjectID(545a37f8fd19ec4943e36a87),1,1,44.5065000000005,90,81.98381999999999,-19.95053
ObjectID(545a37f8fd19ec4943e36a94),ObjectID(545a37f8fd19ec4943e36a93),1,1,129.9195000000019,90,299.65011,-25.19581
ObjectID(545a37f8fd19ec4943e36a9f),ObjectID(545a37f8fd19ec4943e36a93),2,1,219.9195000000019,90,66.27606,-437.70789
ObjectID(545a37f8fd19ec4943e36aa8),ObjectID(545a37f8fd19ec4943e36a93),3,1,219.9195000000019,90,686.62443,-441.85555
ObjectID(545a37f9fd19ec4943e36ab1),ObjectID(545a37f9fd19ec4943e36ab0),1,1,130,90,300,-25
ObjectID(545a37f9fd19ec4943e36abd),ObjectID(545a37f9fd19ec4943e36ab0),2,1,220,90,66,-438
ObjectID(545a37f9fd19ec4943e36ac7),ObjectID(545a37f9fd19ec4943e36ab0),3,1,220,90,687,-442
ObjectID(545a37f9fd19ec4943e36ad0),ObjectID(545a37f9fd19ec4943e36acf),1,1,130,90,300,-25
ObjectID(545a37f9fd19ec4943e36adc),ObjectID(545a37f9fd19ec4943e36acf),2,1,220,90,66,-438
ObjectID(545a37f9fd19ec4943e36ae6),ObjectID(545a37f9fd19ec4943e36acf),3,1,220,90,687,-442
ObjectID(545a37f9fd19ec4943e36aef),ObjectID(545a37f9fd19ec4943e36aee),1,1,129.99975,90,300,-25
ObjectID(545a37f9fd19ec4943e36afa),ObjectID(545a37f9fd19ec4943e36aee),2,1,220,90,66,-438
ObjectID(545a37f9fd19ec4943e36b04),ObjectID(545a37f9fd19ec4943e36aee),3,1,220,90,687,-442
ObjectID(545a37f9fd19ec4943e36b0d),ObjectID(545a37f9fd19ec4943e36b0c),1,1,129.99975,90,300,-25
ObjectID(545a37f9fd19ec4943e36b18),ObjectID(545a37f9fd19ec4943e36b0c),2,1,219.99975,90,66,-438
ObjectID(545a37f9fd19ec4943e36b21),ObjectID(545a37f9fd19ec4943e36b0c),3,1,220,90,687,-442
ObjectID(545a37f9fd19ec4943e36b2a),ObjectID(545a37f9fd19ec4943e36b29),1,1,129.8212500000042,90,299.22174,-25.43554
ObjectID(545a37f9fd19ec4943e36b35),ObjectID(545a37f9fd19ec4943e36b29),2,1,219.8212500000042,90,66.61404,-437.35026
ObjectID(545a37f9fd19ec4943e36b3e),ObjectID(545a37f9fd19ec4943e36b29),3,1,219.8212500000042,90,686.16462,-441.6787
ObjectID(545a37f9fd19ec4943e36b46),ObjectID(545a37f9fd19ec4943e36b45),1,1,61.75,90,118.1912,-79.64492
